CustomerID,total_orders,total_revenue,last_purchase_date,recency,avg_order_value,R_score,F_score,M_score,RFM_score,segment,is_inactive,priority
15292,1,180.94,2011-05-22 15:00:00,200,180.94,1,1,1,111,At Risk,1,Urgent Recovery
15296,6,3672.8599999999997,2011-10-20 11:47:00,50,612.1433333333333,3,4,4,344,Loyal Customers,0,Low Priority
15297,3,641.94,2011-11-29 16:32:00,9,213.98000000000002,4,3,2,432,Loyal Customers,0,Low Priority
15298,12,4799.9,2011-12-07 17:17:00,1,399.9916666666666,4,4,4,444,Champions,0,Protect
15299,7,4507.01,2011-10-03 14:19:00,66,643.8585714285715,2,4,4,244,Loyal Customers,0,Low Priority
15300,1,496.44,2011-10-06 17:08:00,63,496.44,2,1,2,212,At Risk,0,Monitor
15301,12,5070.35,2011-10-20 09:57:00,50,422.5291666666667,3,4,4,344,Loyal Customers,0,Low Priority
15303,1,574.02,2011-02-22 13:59:00,289,574.02,1,1,2,112,At Risk,1,Urgent Recovery
15304,8,694.4,2011-10-10 10:23:00,60,86.8,2,4,3,243,Loyal Customers,0,Low Priority
15306,3,1174.35,2011-10-06 12:56:00,63,391.45,2,3,3,233,Loyal Customers,0,Low Priority
15307,1,205.3,2011-09-05 11:38:00,95,205.3,2,1,1,211,At Risk,1,Urgent Recovery
15308,1,310.47,2011-03-10 13:08:00,273,310.47,1,1,2,112,At Risk,1,Urgent Recovery
15311,91,60767.9,2011-12-09 12:00:00,0,667.7791208791209,4,4,4,444,Champions,0,Protect
15312,4,924.85,2011-09-25 13:10:00,74,231.2125,2,3,3,233,Loyal Customers,0,Low Priority
15313,1,52.0,2011-08-21 16:02:00,109,52.0,2,1,1,211,At Risk,1,Urgent Recovery
15314,1,327.97,2011-05-24 14:39:00,198,327.97,1,1,2,112,At Risk,1,Urgent Recovery
15315,2,570.5,2011-10-06 12:51:00,63,285.25,2,2,2,222,At Risk,0,Monitor
15316,1,165.0,2011-01-17 11:34:00,326,165.0,1,1,1,111,At Risk,1,Urgent Recovery
15318,1,312.62,2011-12-06 11:30:00,3,312.62,4,1,2,412,Others,0,Low Priority
15319,1,204.5,2011-03-01 12:48:00,283,204.5,1,1,1,111,At Risk,1,Urgent Recovery
15320,1,267.13,2011-10-26 13:27:00,43,267.13,3,1,1,311,Others,0,Low Priority
15321,3,2748.31,2011-09-30 09:40:00,70,916.1033333333334,2,3,4,234,Loyal Customers,0,Low Priority
15322,1,679.68,2011-09-15 09:34:00,85,679.68,2,1,3,213,At Risk,0,Monitor
15325,1,162.29,2011-08-28 11:55:00,103,162.29,2,1,1,211,At Risk,1,Urgent Recovery
15326,1,311.71,2011-01-10 11:38:00,333,311.71,1,1,2,112,At Risk,1,Urgent Recovery
15327,1,208.75,2011-10-18 11:55:00,52,208.75,2,1,1,211,At Risk,0,Monitor
15329,3,1049.7,2011-10-31 15:36:00,38,349.90000000000003,3,3,3,333,Loyal Customers,0,Low Priority
15330,2,714.96,2011-11-07 17:50:00,31,357.48,3,2,3,323,Others,0,Low Priority
15332,4,1661.06,2010-12-08 14:43:00,365,415.265,1,3,3,133,Loyal Customers,1,Re-engage High Value
15333,1,1028.56,2011-05-15 13:27:00,207,1028.56,1,1,3,113,At Risk,1,Urgent Recovery
15334,3,351.67,2011-07-06 11:22:00,156,117.22333333333334,1,3,2,132,Loyal Customers,1,Re-engage High Value
15335,1,173.97,2011-10-17 12:50:00,53,173.97,2,1,1,211,At Risk,0,Monitor
15339,2,574.0699999999999,2011-10-04 12:51:00,65,287.03499999999997,2,2,2,222,At Risk,0,Monitor
15341,1,2020.52,2011-09-20 09:40:00,80,2020.52,2,1,4,214,At Risk,0,Monitor
15342,1,406.09,2011-08-02 10:19:00,129,406.09,2,1,2,212,At Risk,1,Urgent Recovery
15343,1,364.5,2011-09-13 13:55:00,86,364.5,2,1,2,212,At Risk,0,Monitor
15344,3,563.9399999999999,2011-12-09 10:45:00,0,187.98,4,3,2,432,Loyal Customers,0,Low Priority
15345,1,393.54,2011-10-25 11:28:00,45,393.54,3,1,2,312,Others,0,Low Priority
15346,1,252.42000000000002,2011-01-11 11:18:00,332,252.42000000000002,1,1,1,111,At Risk,1,Urgent Recovery
15347,1,201.60000000000002,2010-12-08 15:25:00,365,201.60000000000002,1,1,1,111,At Risk,1,Urgent Recovery
15348,1,158.04,2011-09-28 13:17:00,71,158.04,2,1,1,211,At Risk,0,Monitor
15349,2,473.81,2011-07-04 16:06:00,157,236.905,1,2,2,122,At Risk,1,Urgent Recovery
15350,1,115.65,2010-12-01 13:33:00,372,115.65,1,1,1,111,At Risk,1,Urgent Recovery
15351,7,1960.1100000000001,2011-11-27 12:52:00,11,280.0157142857143,4,4,4,444,Champions,0,Protect
15353,2,777.02,2011-03-30 12:15:00,254,388.51,1,2,3,123,At Risk,1,Urgent Recovery
15355,2,277.05,2011-11-10 13:44:00,28,138.525,3,2,1,321,Others,0,Low Priority
15356,10,2766.5,2011-11-08 13:11:00,30,276.65,3,4,4,344,Loyal Customers,0,Low Priority
15358,22,8347.2,2011-12-05 09:04:00,4,379.41818181818184,4,4,4,444,Champions,0,Protect
15360,1,427.93,2011-10-31 09:35:00,39,427.93,3,1,2,312,Others,0,Low Priority
15361,1,418.92,2010-12-13 09:52:00,361,418.92,1,1,2,112,At Risk,1,Urgent Recovery
15363,1,326.0,2010-12-02 12:28:00,372,326.0,1,1,2,112,At Risk,1,Urgent Recovery
15364,2,913.19,2011-09-05 09:46:00,95,456.595,2,2,3,223,At Risk,1,Urgent Recovery
15365,7,2314.32,2011-11-14 08:29:00,25,330.6171428571429,3,4,4,344,Loyal Customers,0,Low Priority
15366,2,602.51,2011-09-25 15:01:00,74,301.255,2,2,2,222,At Risk,0,Monitor
15367,4,1877.5900000000001,2011-10-13 14:13:00,56,469.39750000000004,2,3,4,234,Loyal Customers,0,Low Priority
15368,1,446.94000000000005,2011-11-18 14:42:00,20,446.94000000000005,3,1,2,312,Others,0,Low Priority
15370,7,2386.05,2011-10-30 10:58:00,40,340.86428571428576,3,4,4,344,Loyal Customers,0,Low Priority
15372,1,2007.3999999999999,2011-07-25 16:39:00,136,2007.3999999999999,2,1,4,214,At Risk,1,Urgent Recovery
15373,12,2415.91,2011-12-01 15:05:00,7,201.32583333333332,4,4,4,444,Champions,0,Protect
15374,1,168.0,2011-08-03 09:59:00,128,168.0,2,1,1,211,At Risk,1,Urgent Recovery
15376,3,1233.36,2011-10-30 15:04:00,39,411.11999999999995,3,3,3,333,Loyal Customers,0,Low Priority
15379,7,3703.29,2011-06-23 13:13:00,168,529.0414285714286,1,4,4,144,Loyal Customers,1,Re-engage High Value
15380,5,1690.2600000000002,2011-12-01 12:13:00,8,338.052,4,4,4,444,Champions,0,Protect
15381,2,596.8499999999999,2011-05-10 11:55:00,213,298.42499999999995,1,2,2,122,At Risk,1,Urgent Recovery
15382,6,5955.71,2011-11-25 10:58:00,14,992.6183333333333,4,4,4,444,Champions,0,Protect
15384,2,642.41,2011-06-23 10:57:00,169,321.205,1,2,2,122,At Risk,1,Urgent Recovery
15385,1,316.88,2011-10-30 15:11:00,39,316.88,3,1,2,312,Others,0,Low Priority
15386,1,394.14,2011-06-06 13:47:00,185,394.14,1,1,2,112,At Risk,1,Urgent Recovery
15388,1,140.54,2011-03-14 13:53:00,269,140.54,1,1,1,111,At Risk,1,Urgent Recovery
15389,1,500.0,2011-06-20 16:18:00,171,500.0,1,1,2,112,At Risk,1,Urgent Recovery
15392,4,1535.53,2011-12-05 11:01:00,4,383.8825,4,3,3,433,Loyal Customers,0,Low Priority
15393,2,231.86,2011-11-23 16:48:00,15,115.93,4,2,1,421,Others,0,Low Priority
15394,4,2183.54,2011-11-30 11:49:00,9,545.885,4,3,4,434,Loyal Customers,0,Low Priority
15395,1,107.45,2011-01-18 12:40:00,325,107.45,1,1,1,111,At Risk,1,Urgent Recovery
15396,1,288.18,2011-08-19 10:56:00,112,288.18,2,1,1,211,At Risk,1,Urgent Recovery
15397,1,94.0,2011-02-23 09:25:00,289,94.0,1,1,1,111,At Risk,1,Urgent Recovery
15398,2,1345.5300000000002,2011-11-23 16:47:00,15,672.7650000000001,4,2,3,423,Others,0,Low Priority
15399,3,815.77,2011-12-08 13:04:00,0,271.92333333333335,4,3,3,433,Loyal Customers,0,Low Priority
15400,5,716.2,2011-09-08 13:57:00,91,143.24,2,4,3,243,Loyal Customers,1,Re-engage High Value
15402,2,626.77,2011-07-14 12:17:00,148,313.385,1,2,2,122,At Risk,1,Urgent Recovery
15405,1,349.1,2011-06-03 14:44:00,188,349.1,1,1,2,112,At Risk,1,Urgent Recovery
15406,2,510.71000000000004,2011-11-08 13:22:00,30,255.35500000000002,3,2,2,322,Others,0,Low Priority
15407,4,1056.44,2011-11-06 11:55:00,33,264.11,3,3,3,333,Loyal Customers,0,Low Priority
15408,1,267.18,2011-03-20 15:02:00,263,267.18,1,1,1,111,At Risk,1,Urgent Recovery
15410,8,3450.84,2011-09-16 14:47:00,83,431.355,2,4,4,244,Loyal Customers,0,Low Priority
15411,4,1358.88,2011-11-13 15:19:00,25,339.72,3,3,3,333,Loyal Customers,0,Low Priority
15412,1,190.53,2011-06-21 15:24:00,170,190.53,1,1,1,111,At Risk,1,Urgent Recovery
15414,3,774.9000000000001,2011-11-30 09:50:00,9,258.3,4,3,3,433,Loyal Customers,0,Low Priority
15415,1,572.8100000000001,2011-01-30 14:13:00,312,572.8100000000001,1,1,2,112,At Risk,1,Urgent Recovery
15416,4,3984.32,2011-10-06 09:38:00,64,996.08,2,3,4,234,Loyal Customers,0,Low Priority
15417,1,508.8,2011-09-15 15:26:00,84,508.8,2,1,2,212,At Risk,0,Monitor
15419,1,135.86,2011-11-15 09:23:00,24,135.86,3,1,1,311,Others,0,Low Priority
15421,4,950.36,2011-10-12 09:20:00,58,237.59,2,3,3,233,Loyal Customers,0,Low Priority
15422,2,97.7,2011-01-20 16:17:00,322,48.85,1,2,1,121,At Risk,1,Urgent Recovery
15423,1,43.5,2011-11-01 14:01:00,37,43.5,3,1,1,311,Others,0,Low Priority
15424,2,383.34000000000003,2011-03-30 13:02:00,253,191.67000000000002,1,2,2,122,At Risk,1,Urgent Recovery
15426,5,1447.3899999999999,2011-11-20 15:36:00,18,289.47799999999995,3,4,3,343,Loyal Customers,0,Low Priority
15427,3,1483.1399999999999,2011-11-06 14:29:00,32,494.37999999999994,3,3,3,333,Loyal Customers,0,Low Priority
15428,1,93.78,2011-11-24 16:54:00,14,93.78,4,1,1,411,Others,0,Low Priority
15429,2,397.35,2011-11-13 12:28:00,26,198.675,3,2,2,322,Others,0,Low Priority
15432,1,171.19,2011-11-16 16:30:00,22,171.19,3,1,1,311,Others,0,Low Priority
15433,2,533.3,2011-05-10 10:45:00,213,266.65,1,2,2,122,At Risk,1,Urgent Recovery
15434,5,1041.48,2011-12-01 13:33:00,7,208.296,4,4,3,443,Champions,0,Protect
15435,1,149.29,2011-11-17 16:39:00,21,149.29,3,1,1,311,Others,0,Low Priority
15436,3,1122.53,2011-11-27 16:05:00,11,374.1766666666667,4,3,3,433,Loyal Customers,0,Low Priority
15437,1,200.16,2011-03-22 13:11:00,261,200.16,1,1,1,111,At Risk,1,Urgent Recovery
15438,1,156.57999999999998,2011-07-31 14:19:00,130,156.57999999999998,2,1,1,211,At Risk,1,Urgent Recovery
15440,3,383.68,2011-10-16 12:16:00,54,127.89333333333333,2,3,2,232,Loyal Customers,0,Low Priority
15442,1,594.0,2011-04-05 12:24:00,248,594.0,1,1,2,112,At Risk,1,Urgent Recovery
15443,7,3236.91,2011-12-08 10:40:00,1,462.4157142857143,4,4,4,444,Champions,0,Protect
15444,2,1418.2599999999998,2011-11-30 17:37:00,8,709.1299999999999,4,2,3,423,Others,0,Low Priority
15445,1,113.5,2011-03-20 15:06:00,263,113.5,1,1,1,111,At Risk,1,Urgent Recovery
15447,1,155.17,2011-01-13 11:26:00,330,155.17,1,1,1,111,At Risk,1,Urgent Recovery
15448,1,494.64,2011-01-31 10:42:00,312,494.64,1,1,2,112,At Risk,1,Urgent Recovery
15449,3,974.52,2011-11-13 15:02:00,25,324.84,3,3,3,333,Loyal Customers,0,Low Priority
15450,1,429.84,2011-11-09 17:11:00,29,429.84,3,1,2,312,Others,0,Low Priority
15452,3,538.73,2011-11-10 12:13:00,29,179.57666666666668,3,3,2,332,Loyal Customers,0,Low Priority
15453,7,1388.37,2011-12-08 10:59:00,1,198.3385714285714,4,4,3,443,Champions,0,Protect
15454,1,179.1,2010-12-12 14:21:00,361,179.1,1,1,1,111,At Risk,1,Urgent Recovery
15456,3,447.22,2011-03-01 13:51:00,282,149.07333333333335,1,3,2,132,Loyal Customers,1,Re-engage High Value
15457,1,237.07,2011-03-22 15:31:00,261,237.07,1,1,1,111,At Risk,1,Urgent Recovery
15458,1,161.64,2011-11-14 13:08:00,24,161.64,3,1,1,311,Others,0,Low Priority
15460,1,216.76,2010-12-20 16:08:00,353,216.76,1,1,1,111,At Risk,1,Urgent Recovery
15462,3,234.6,2011-09-06 13:11:00,93,78.2,2,3,1,231,Loyal Customers,1,Re-engage High Value
15463,1,126.14,2011-11-10 12:57:00,28,126.14,3,1,1,311,Others,0,Low Priority
15464,1,1048.85,2011-01-05 15:56:00,337,1048.85,1,1,3,113,At Risk,1,Urgent Recovery
15465,18,7354.62,2011-11-20 10:11:00,19,408.59,3,4,4,344,Loyal Customers,0,Low Priority
15466,1,334.53,2011-09-15 14:08:00,84,334.53,2,1,2,212,At Risk,0,Monitor
15467,3,524.88,2011-11-30 14:17:00,8,174.96,4,3,2,432,Loyal Customers,0,Low Priority
15468,2,467.51,2011-10-19 13:49:00,50,233.755,3,2,2,322,Others,0,Low Priority
15469,2,538.55,2011-10-20 16:21:00,49,269.275,3,2,2,322,Others,0,Low Priority
15471,1,469.48,2011-12-07 14:12:00,1,469.48,4,1,2,412,Others,0,Low Priority
15472,1,371.56,2011-08-18 15:17:00,112,371.56,2,1,2,212,At Risk,1,Urgent Recovery
15473,7,1771.2,2011-11-25 15:15:00,13,253.02857142857144,4,4,4,444,Champions,0,Protect
15475,1,454.10999999999996,2011-09-23 15:20:00,76,454.10999999999996,2,1,2,212,At Risk,0,Monitor
15478,2,1441.42,2011-10-30 14:19:00,39,720.71,3,2,3,323,Others,0,Low Priority
15480,1,905.5,2011-08-15 14:32:00,115,905.5,2,1,3,213,At Risk,1,Urgent Recovery
15482,12,11054.96,2011-11-24 10:46:00,15,921.2466666666666,4,4,4,444,Champions,0,Protect
15483,4,233.81,2011-07-01 13:07:00,160,58.4525,1,3,1,131,Loyal Customers,1,Re-engage High Value
15484,4,3594.31,2011-12-08 15:03:00,0,898.5775,4,3,4,434,Loyal Customers,0,Low Priority
15485,3,2575.0,2011-11-09 14:31:00,29,858.3333333333334,3,3,4,334,Loyal Customers,0,Low Priority
15488,1,91.32000000000001,2011-09-08 10:11:00,92,91.32000000000001,2,1,1,211,At Risk,1,Urgent Recovery
15489,3,1134.28,2011-11-17 08:53:00,22,378.0933333333333,3,3,3,333,Loyal Customers,0,Low Priority
15491,6,3100.09,2011-09-05 15:56:00,94,516.6816666666667,2,4,4,244,Loyal Customers,1,Re-engage High Value
15492,2,659.46,2011-11-11 14:53:00,27,329.73,3,2,2,322,Others,0,Low Priority
15493,5,2001.8,2011-11-07 12:04:00,32,400.36,3,4,4,344,Loyal Customers,0,Low Priority
15494,2,1299.23,2011-11-18 14:51:00,20,649.615,3,2,3,323,Others,0,Low Priority
15497,2,1262.2,2011-11-22 11:51:00,17,631.1,4,2,3,423,Others,0,Low Priority
15498,27,13316.4,2011-12-07 12:48:00,2,493.2,4,4,4,444,Champions,0,Protect
15500,4,1131.56,2011-12-01 13:47:00,7,282.89,4,3,3,433,Loyal Customers,0,Low Priority
15502,12,10384.93,2011-11-24 12:48:00,15,865.4108333333334,4,4,4,444,Champions,0,Protect
15503,1,147.09,2010-12-12 10:57:00,362,147.09,1,1,1,111,At Risk,1,Urgent Recovery
15504,1,52.83,2011-09-19 13:45:00,80,52.83,2,1,1,211,At Risk,0,Monitor
15505,5,3610.96,2011-10-18 07:56:00,52,722.192,2,4,4,244,Loyal Customers,0,Low Priority
15506,3,979.26,2011-11-17 12:11:00,22,326.42,3,3,3,333,Loyal Customers,0,Low Priority
15507,1,492.36,2011-06-21 11:19:00,171,492.36,1,1,2,112,At Risk,1,Urgent Recovery
15508,6,1000.27,2011-06-03 15:43:00,188,166.71166666666667,1,4,3,143,Loyal Customers,1,Re-engage High Value
15510,1,250.0,2011-01-13 12:10:00,330,250.0,1,1,1,111,At Risk,1,Urgent Recovery
15511,5,909.23,2011-11-28 09:43:00,11,181.846,4,4,3,443,Champions,0,Protect
15512,2,121.0,2011-07-07 10:20:00,155,60.5,1,2,1,121,At Risk,1,Urgent Recovery
15513,19,14758.220000000001,2011-11-06 14:36:00,32,776.7484210526317,3,4,4,344,Loyal Customers,0,Low Priority
15514,11,4139.46,2011-11-27 14:40:00,11,376.31454545454545,4,4,4,444,Champions,0,Protect
15516,3,62.43,2011-10-26 10:51:00,44,20.81,3,3,1,331,Loyal Customers,0,Low Priority
15517,1,267.03,2011-04-20 14:02:00,232,267.03,1,1,1,111,At Risk,1,Urgent Recovery
15518,8,1942.45,2011-10-06 13:05:00,63,242.80625,2,4,4,244,Loyal Customers,0,Low Priority
15520,1,343.5,2011-12-08 10:58:00,1,343.5,4,1,2,412,Others,0,Low Priority
15521,8,3000.2,2011-10-30 13:42:00,39,375.025,3,4,4,344,Loyal Customers,0,Low Priority
15522,2,398.84,2011-11-07 11:26:00,32,199.42,3,2,2,322,Others,0,Low Priority
15523,1,412.01000000000005,2011-09-16 16:29:00,83,412.01000000000005,2,1,2,212,At Risk,0,Monitor
15524,1,440.0,2011-11-15 12:09:00,24,440.0,3,1,2,312,Others,0,Low Priority
15525,3,825.92,2011-12-07 14:43:00,1,275.3066666666667,4,3,3,433,Loyal Customers,0,Low Priority
15526,2,148.44,2011-11-06 15:04:00,32,74.22,3,2,1,321,Others,0,Low Priority
15527,8,2429.78,2011-11-21 12:17:00,18,303.7225,3,4,4,344,Loyal Customers,0,Low Priority
15528,1,229.33,2011-03-30 16:14:00,253,229.33,1,1,1,111,At Risk,1,Urgent Recovery
15529,11,3995.23,2011-11-17 11:29:00,22,363.20272727272726,3,4,4,344,Loyal Customers,0,Low Priority
15530,4,1502.35,2011-11-18 12:25:00,21,375.5875,3,3,3,333,Loyal Customers,0,Low Priority
15531,2,2007.44,2011-12-01 18:43:00,7,1003.72,4,2,4,424,Others,0,Low Priority
15532,4,1580.93,2011-11-14 14:51:00,24,395.2325,3,3,3,333,Loyal Customers,0,Low Priority
15533,3,807.5699999999999,2011-11-20 15:35:00,18,269.19,3,3,3,333,Loyal Customers,0,Low Priority
15535,4,536.4000000000001,2011-06-19 16:02:00,172,134.10000000000002,1,3,2,132,Loyal Customers,1,Re-engage High Value
15537,1,110.92,2011-06-29 13:10:00,162,110.92,1,1,1,111,At Risk,1,Urgent Recovery
15539,1,538.46,2011-12-02 13:36:00,6,538.46,4,1,2,412,Others,0,Low Priority
15540,1,213.3,2011-11-28 13:51:00,10,213.3,4,1,1,411,Others,0,Low Priority
15541,1,85.13000000000001,2011-08-17 14:58:00,113,85.13000000000001,2,1,1,211,At Risk,1,Urgent Recovery
15543,1,127.86,2011-02-24 15:26:00,287,127.86,1,1,1,111,At Risk,1,Urgent Recovery
15544,9,3546.71,2011-11-30 16:43:00,8,394.0788888888889,4,4,4,444,Champions,0,Protect
15545,2,292.72,2011-10-16 13:24:00,53,146.36,2,2,1,221,At Risk,0,Monitor
15547,14,4954.84,2011-12-02 12:52:00,6,353.9171428571429,4,4,4,444,Champions,0,Protect
15549,3,1693.26,2011-09-23 16:22:00,76,564.42,2,3,4,234,Loyal Customers,0,Low Priority
15550,4,575.63,2011-12-05 15:38:00,3,143.9075,4,3,2,432,Loyal Customers,0,Low Priority
15551,1,436.06,2011-11-03 12:37:00,36,436.06,3,1,2,312,Others,0,Low Priority
15552,1,90.12,2011-05-06 14:47:00,216,90.12,1,1,1,111,At Risk,1,Urgent Recovery
15553,1,437.23,2011-10-10 14:02:00,59,437.23,2,1,2,212,At Risk,0,Monitor
15554,1,217.2,2011-03-07 09:00:00,277,217.2,1,1,1,111,At Risk,1,Urgent Recovery
15555,16,4805.17,2011-11-27 16:19:00,11,300.323125,4,4,4,444,Champions,0,Protect
15556,1,279.77,2011-11-15 16:08:00,23,279.77,3,1,1,311,Others,0,Low Priority
15557,1,473.65000000000003,2011-11-11 12:46:00,28,473.65000000000003,3,1,2,312,Others,0,Low Priority
15561,4,800.59,2011-11-28 11:07:00,11,200.1475,4,3,3,433,Loyal Customers,0,Low Priority
15562,1,134.55,2010-12-23 09:55:00,351,134.55,1,1,1,111,At Risk,1,Urgent Recovery
15563,4,1400.44,2011-11-17 14:50:00,21,350.11,3,3,3,333,Loyal Customers,0,Low Priority
15565,2,173.16000000000003,2011-10-20 14:33:00,49,86.58000000000001,3,2,1,321,Others,0,Low Priority
15567,1,186.01,2011-11-21 10:48:00,18,186.01,3,1,1,311,Others,0,Low Priority
15568,3,758.29,2011-12-07 11:27:00,2,252.76333333333332,4,3,3,433,Loyal Customers,0,Low Priority
15569,5,1375.71,2011-08-28 10:15:00,103,275.142,2,4,3,243,Loyal Customers,1,Re-engage High Value
15570,12,4165.52,2011-12-02 14:47:00,6,347.1266666666667,4,4,4,444,Champions,0,Protect
15571,4,650.4300000000001,2011-11-28 10:02:00,11,162.60750000000002,4,3,2,432,Loyal Customers,0,Low Priority
15572,7,2552.86,2011-12-05 10:09:00,4,364.69428571428574,4,4,4,444,Champions,0,Protect
15573,2,607.45,2011-11-08 11:38:00,31,303.725,3,2,2,322,Others,0,Low Priority
15574,4,702.25,2011-06-15 12:01:00,177,175.5625,1,3,3,133,Loyal Customers,1,Re-engage High Value
15576,1,940.6700000000001,2011-11-02 12:03:00,37,940.6700000000001,3,1,3,313,Others,0,Low Priority
15577,3,258.88,2011-07-11 17:03:00,150,86.29333333333334,1,3,1,131,Loyal Customers,1,Re-engage High Value
15578,1,127.1,2011-06-30 13:03:00,161,127.1,1,1,1,111,At Risk,1,Urgent Recovery
15579,2,348.6,2011-10-02 12:45:00,68,174.3,2,2,2,222,At Risk,0,Monitor
15581,13,3679.9700000000003,2011-08-11 09:38:00,120,283.0746153846154,2,4,4,244,Loyal Customers,1,Re-engage High Value
15582,3,682.9100000000001,2011-11-15 09:55:00,24,227.63666666666668,3,3,3,333,Loyal Customers,0,Low Priority
15584,4,725.11,2011-11-16 10:55:00,23,181.2775,3,3,3,333,Loyal Customers,0,Low Priority
15585,1,455.3,2011-06-16 08:38:00,176,455.3,1,1,2,112,At Risk,1,Urgent Recovery
15587,4,913.68,2011-10-20 13:37:00,49,228.42,3,3,3,333,Loyal Customers,0,Low Priority
15589,3,478.53,2011-03-29 09:54:00,255,159.51,1,3,2,132,Loyal Customers,1,Re-engage High Value
15592,1,388.58,2011-10-24 08:59:00,46,388.58,3,1,2,312,Others,0,Low Priority
15593,1,199.8,2011-09-30 11:46:00,70,199.8,2,1,1,211,At Risk,0,Monitor
15594,5,1771.78,2011-11-24 08:53:00,15,354.356,4,4,4,444,Champions,0,Protect
15596,5,1406.59,2011-08-31 10:55:00,100,281.318,2,4,3,243,Loyal Customers,1,Re-engage High Value
15597,1,324.57,2011-11-04 13:26:00,34,324.57,3,1,2,312,Others,0,Low Priority
15598,1,240.68,2011-10-17 16:04:00,52,240.68,2,1,1,211,At Risk,0,Monitor
15599,2,761.74,2011-11-13 11:44:00,26,380.87,3,2,3,323,Others,0,Low Priority
15601,14,6776.56,2011-11-28 15:15:00,10,484.04,4,4,4,444,Champions,0,Protect
15602,9,1297.87,2011-12-01 14:14:00,7,144.20777777777778,4,4,3,443,Champions,0,Protect
15603,1,48.480000000000004,2011-09-22 10:04:00,78,48.480000000000004,2,1,1,211,At Risk,0,Monitor
15604,1,216.39,2011-10-18 14:47:00,51,216.39,2,1,1,211,At Risk,0,Monitor
15605,5,1198.23,2011-11-03 14:17:00,35,239.64600000000002,3,4,3,343,Loyal Customers,0,Low Priority
15606,9,2920.16,2011-10-09 15:47:00,60,324.4622222222222,2,4,4,244,Loyal Customers,0,Low Priority
15607,1,104.76,2011-01-07 12:44:00,336,104.76,1,1,1,111,At Risk,1,Urgent Recovery
15608,4,1093.68,2011-11-11 13:20:00,27,273.42,3,3,3,333,Loyal Customers,0,Low Priority
15609,1,298.48,2011-06-08 13:00:00,183,298.48,1,1,1,111,At Risk,1,Urgent Recovery
15610,1,112.46000000000001,2011-10-19 10:36:00,51,112.46000000000001,2,1,1,211,At Risk,0,Monitor
15611,13,1591.45,2011-11-30 12:36:00,9,122.41923076923078,4,4,3,443,Champions,0,Protect
15612,2,195.15,2011-11-03 14:52:00,35,97.575,3,2,1,321,Others,0,Low Priority
15615,23,10399.74,2011-11-29 14:42:00,9,452.1626086956522,4,4,4,444,Champions,0,Protect
15618,4,776.851,2011-11-07 08:34:00,32,194.21275,3,3,3,333,Loyal Customers,0,Low Priority
15619,1,336.40000000000003,2011-11-29 08:14:00,10,336.40000000000003,4,1,2,412,Others,0,Low Priority
15620,3,1553.1799999999998,2011-10-14 12:41:00,56,517.7266666666666,2,3,3,233,Loyal Customers,0,Low Priority
15621,4,1293.03,2011-12-05 14:01:00,3,323.2575,4,3,3,433,Loyal Customers,0,Low Priority
15622,9,3709.56,2011-10-27 16:44:00,42,412.17333333333335,3,4,4,344,Loyal Customers,0,Low Priority
15623,1,301.03,2011-07-21 17:26:00,140,301.03,2,1,1,211,At Risk,1,Urgent Recovery
15624,4,588.13,2011-08-15 11:38:00,116,147.0325,2,3,2,232,Loyal Customers,1,Re-engage High Value
15625,4,1534.2599999999998,2011-08-28 10:21:00,103,383.56499999999994,2,3,3,233,Loyal Customers,1,Re-engage High Value
15626,2,675.8,2011-09-26 10:03:00,74,337.9,2,2,3,223,At Risk,0,Monitor
15628,9,2870.2400000000002,2011-12-05 10:24:00,4,318.91555555555556,4,4,4,444,Champions,0,Protect
15630,2,1186.35,2011-10-25 15:36:00,44,593.175,3,2,3,323,Others,0,Low Priority
15632,8,3285.31,2011-11-24 09:51:00,15,410.66375,4,4,4,444,Champions,0,Protect
15634,1,243.55,2011-11-22 16:28:00,16,243.55,4,1,1,411,Others,0,Low Priority
15636,2,724.76,2011-09-11 11:17:00,89,362.38,2,2,3,223,At Risk,0,Monitor
15637,1,223.36,2011-10-18 08:28:00,52,223.36,2,1,1,211,At Risk,0,Monitor
15639,1,425.32,2011-07-28 14:30:00,133,425.32,2,1,2,212,At Risk,1,Urgent Recovery
15640,15,12515.66,2011-12-05 14:35:00,3,834.3773333333334,4,4,4,444,Champions,0,Protect
15641,4,1887.2000000000003,2011-08-26 14:04:00,104,471.80000000000007,2,3,4,234,Loyal Customers,1,Re-engage High Value
15643,3,664.0,2011-06-01 07:38:00,191,221.33333333333334,1,3,2,132,Loyal Customers,1,Re-engage High Value
15644,4,813.0,2011-06-26 14:54:00,165,203.25,1,3,3,133,Loyal Customers,1,Re-engage High Value
15645,1,612.01,2011-11-21 11:55:00,18,612.01,3,1,2,312,Others,0,Low Priority
15646,3,447.64000000000004,2011-07-05 09:53:00,157,149.21333333333334,1,3,2,132,Loyal Customers,1,Re-engage High Value
15648,2,657.35,2011-05-19 15:53:00,203,328.675,1,2,2,122,At Risk,1,Urgent Recovery
15649,2,816.0,2011-01-07 13:34:00,335,408.0,1,2,3,123,At Risk,1,Urgent Recovery
15651,3,646.3,2011-11-03 08:41:00,36,215.4333333333333,3,3,2,332,Loyal Customers,0,Low Priority
15652,1,337.74,2011-09-09 14:22:00,90,337.74,2,1,2,212,At Risk,0,Monitor
